ID,macid,Date_time,Acceleration_x,Acceleration_y,Acceleration_z,Acceleration_s,Frequency,Amplitude,sound,Temp_t1,Temp_t2,Temp_t3,emf,bv,an,device_id,node_firm,gateway_firm,radio_power,res,sen_type
1002,,10/18/2017 1:00:25,1.52,0.89,0.03,1.76,8.77,16.05,0,24.9,0,0,ffb1,165,59,,,,,ffff,
1009,,10/18/2017 1:00:26,1.55,0.78,0.05,1.73,8.86,15.46,0,24.7,23.3,24,ffab,160,63,,,,,ffff,
1008,,10/18/2017 1:00:28,1.53,0.95,0.05,1.8,8.81,16.28,0,24.5,23.5,24,ffad,164,58,,,,,ffff,
1024,,10/18/2017 1:00:35,1.54,0.79,0.04,1.73,9.01,14.95,0,22.8,22.3,23,ffa3,164,62,,,,,ffff,
1013,,10/18/2017 1:00:35,1.52,0.92,0.05,1.77,197.47,865.33,0,5862.4,6144,1356.8,ffff,bd01,58,,,,,01ff,
1009,,10/18/2017 1:00:36,1.53,0.77,0.05,1.71,8.98,14.88,0,24.7,23.2,24,ffab,160,63,,,,,ffff,
1008,,10/18/2017 1:00:38,1.49,0.94,0.05,1.76,8.96,15.39,0,24.6,23.5,24,ffad,166,57,,,,,ffff,
1024,,10/18/2017 1:00:45,1.55,0.8,0.04,1.74,8.86,15.56,0,22.9,22.1,23,ffa3,164,62,,,,,ffff,
1013,,10/18/2017 1:00:46,1.54,0.92,0.05,1.79,8.79,869.4,0,5888,5888,3916.8,ffff,bd01,59,,,,,01ff,
1009,,10/18/2017 1:00:46,1.55,0.77,0.05,1.73,8.84,15.53,0,24.7,23.1,24,ffab,015f,63,,,,,ffff,
1008,,10/18/2017 1:00:48,1.52,0.97,0.05,1.8,8.81,16.28,0,24.6,23.5,24,ffad,166,57,,,,,ffff,
1024,,10/18/2017 1:00:55,1.54,0.79,0.04,1.73,9,14.99,0,22.9,22.2,23,ffa3,164,62,,,,,ffff,
1013,,10/18/2017 1:00:55,1.51,0.89,0.04,1.75,8.95,15.33,0,24,22.9,23,ffbd,163,59,,,,,ffff,
1002,,10/18/2017 1:00:55,1.49,0.85,0.03,1.71,8.95,14.98,0,24.9,0,0,ffb1,165,60,,,,,ffff,
1009,,10/18/2017 1:00:56,1.53,0.77,0.04,1.71,9.01,14.78,0,24.7,23.3,24,ffab,015f,63,,,,,ffff,
1008,,10/18/2017 1:00:58,1.49,0.96,0.04,1.77,8.98,15.4,0,24.6,23.6,24,ffad,167,57,,,,,ffff,
1024,,10/18/2017 1:01:05,1.55,0.79,0.04,1.73,8.9,15.33,0,22.9,22.2,23,ffa3,164,63,,,,,ffff,
1013,,10/18/2017 1:01:05,1.55,0.9,0.05,1.79,8.82,16.15,0,24,22.9,24,ffbd,164,59,,,,,ffff,
1002,,10/18/2017 1:01:06,1.52,0.87,0.03,1.75,8.78,15.92,0,24.9,0,0,ffb1,164,60,,,,,ffff,
1009,,10/18/2017 1:01:06,1.55,0.78,0.04,1.73,8.86,15.46,0,24.7,23.2,24,ffab,015f,63,,,,,ffff,
1008,,10/18/2017 1:01:08,1.52,0.98,0.05,1.8,8.84,16.16,0,24.6,23.6,24,ffad,165,57,,,,,ffff,
1024,,10/18/2017 1:01:15,1.56,0.79,0.04,1.74,8.81,15.73,0,22.9,22.2,23,ffa3,164,63,,,,,ffff,
1013,,10/18/2017 1:01:15,1.52,0.86,0.05,1.74,8.96,15.2,0,23.9,22.9,24,ffbd,166,60,,,,,ffff,
1002,,10/18/2017 1:01:16,1.5,0.85,0.03,1.72,8.95,15.06,0,24.9,0,0,ffb1,165,60,,,,,ffff,
1009,,10/18/2017 1:01:17,1.54,0.78,0.04,1.72,8.81,15.54,0,24.8,23.2,24,ffab,160,63,,,,,ffff,
1008,,10/18/2017 1:01:18,1.5,0.97,0.04,1.78,9,15.41,0,24.6,23.5,24,ffad,166,57,,,,,ffff,
1024,,10/18/2017 1:01:25,1.54,0.78,0.04,1.72,8.92,15.16,0,22.9,22.2,23,ffa3,164,63,,,,,ffff,
1013,,10/18/2017 1:01:25,1.55,0.86,0.05,1.77,8.82,15.97,0,23.9,22.9,24,ffbd,164,60,,,,,ffff,
1002,,10/18/2017 1:01:26,1.53,0.88,0.03,1.76,8.87,15.7,0,24.9,0,0,ffb1,165,60,,,,,ffff,
1009,,10/18/2017 1:01:26,1.54,0.79,0.04,1.73,8.91,15.29,0,24.8,23.2,24,ffab,015f,62,,,,,ffff,
1008,,10/18/2017 1:01:28,1.51,0.96,0.04,1.78,8.87,15.87,0,24.5,23.5,24,ffad,167,57,,,,,ffff,
1024,,10/18/2017 1:01:35,1.57,0.79,0.05,1.75,8.8,15.85,0,22.8,22.2,23,ffa3,164,63,,,,,ffff,
1013,,10/18/2017 1:01:35,1.54,0.85,0.05,1.75,8.98,15.23,0,24,23,23,ffbd,164,61,,,,,ffff,
1002,,10/18/2017 1:01:36,1.51,0.88,0.03,1.74,8.83,15.66,0,24.9,0,0,ffb1,165,59,,,,,ffff,
1009,,10/18/2017 1:01:36,1.56,0.82,0.03,1.76,8.79,15.98,0,24.7,23.1,24,ffab,160,62,,,,,ffff,
1008,,10/18/2017 1:01:38,1.52,0.97,0.04,1.8,8.8,16.31,0,24.6,23.4,24,ffad,166,57,,,,,ffff,
1024,,10/18/2017 1:01:45,1.55,0.78,0.04,1.73,8.99,15.02,0,22.8,22.2,23,ffa3,164,63,,,,,ffff,
1013,,10/18/2017 1:01:46,1.53,0.84,0.05,1.74,151.39,868.95,0,5888,6144,4838.4,ffff,bd01,61,,,,,01ff,
1009,,10/18/2017 1:01:47,1.53,0.82,0.04,1.73,8.99,15.02,0,24.7,23.2,24,ffab,160,61,,,,,ffff,
1008,,10/18/2017 1:01:48,1.49,0.94,0.04,1.76,8.96,15.39,0,24.6,23.5,24,ffad,166,57,,,,,ffff,
1024,,10/18/2017 1:01:55,1.55,0.78,0.04,1.73,8.88,15.39,0,22.8,22.1,23,ffa3,164,63,,,,,ffff,
1013,,10/18/2017 1:01:55,1.56,0.84,0.06,1.77,8.84,15.9,0,24.1,22.9,24,ffbd,164,61,,,,,ffff,
1009,,10/18/2017 1:01:56,1.55,0.84,0.03,1.76,8.88,15.66,0,24.7,23.2,24,ffab,160,61,,,,,ffff,
1008,,10/18/2017 1:01:58,1.52,0.95,0.04,1.79,8.85,16.04,0,24.5,23.5,24,ffad,167,57,,,,,ffff,
1024,,10/18/2017 1:02:05,1.56,0.78,0.04,1.74,8.81,15.73,0,22.9,22.2,23,ffa3,164,63,,,,,ffff,
1013,,10/18/2017 1:02:05,1.52,0.83,0.05,1.73,8.97,15.09,0,24.1,23,24,ffbd,165,61,,,,,ffff,
1002,,10/18/2017 1:02:06,1.5,0.92,0.03,1.75,8.96,15.29,0,24.9,0,0,ffb1,165,58,,,,,ffff,
1009,,10/18/2017 1:02:07,1.55,0.85,0.03,1.76,8.83,15.84,0,24.7,23.2,24,ffab,160,61,,,,,ffff,
1008,,10/18/2017 1:02:08,1.51,0.94,0.04,1.77,8.98,15.4,0,24.6,23.5,24,ffad,167,58,,,,,ffff,
1024,,10/18/2017 1:02:15,1.54,0.76,0.04,1.71,8.94,15,0,22.9,22.2,23,ffa3,164,63,,,,,ffff,
1013,,10/18/2017 1:02:16,1.54,0.85,0.05,1.75,8.85,15.68,0,24,22.9,23,ffbd,164,61,,,,,ffff,
1002,,10/18/2017 1:02:16,1.52,0.93,0.03,1.78,8.88,15.84,0,24.9,0,0,ffb1,165,58,,,,,ffff,
1009,,10/18/2017 1:02:17,1.53,0.84,0.03,1.74,8.94,15.27,0,24.7,23.2,24,ffab,015f,61,,,,,ffff,
1008,,10/18/2017 1:02:18,1.5,0.94,0.04,1.77,8.89,15.71,0,24.6,23.5,24,ffad,166,57,,,,,ffff,
1024,,10/18/2017 1:02:25,1.56,0.76,0.05,1.73,8.83,15.57,0,22.9,22.2,23,ffa3,164,64,,,,,ffff,
1013,,10/18/2017 1:02:25,1.54,0.86,0.05,1.76,8.98,15.32,0,24,23,24,ffbd,164,60,,,,,ffff,
1002,,10/18/2017 1:02:26,1.51,0.91,0.03,1.76,8.82,15.87,0,24.9,0,0,ffb1,165,58,,,,,ffff,
1009,,10/18/2017 1:02:26,1.56,0.85,0.02,1.77,8.81,15.99,0,24.6,23.1,24,ffab,160,61,,,,,ffff,
1008,,10/18/2017 1:02:28,1.52,0.95,0.04,1.79,8.8,16.22,0,24.6,23.5,24,ffad,167,57,,,,,ffff,
1024,,10/18/2017 1:02:35,1.54,0.74,0.04,1.7,9,14.72,0,22.9,22.1,23,ffa3,164,64,,,,,ffff,
1013,,10/18/2017 1:02:36,1.52,0.87,0.05,1.75,8.94,15.36,0,24,22.9,24,ffbd,164,60,,,,,ffff,
1002,,10/18/2017 1:02:36,1.5,0.9,0.03,1.74,8.92,15.34,0,25,0,0,ffb1,165,59,,,,,ffff,
1009,,10/18/2017 1:02:37,1.53,0.83,0.03,1.74,8.98,15.13,0,24.6,23.2,24,ffab,160,61,,,,,ffff,
1008,,10/18/2017 1:02:38,1.49,0.94,0.04,1.76,8.96,15.39,0,24.6,23.5,24,ffad,167,57,,,,,ffff,
1024,,10/18/2017 1:02:45,1.55,0.74,0.05,1.71,8.89,15.17,0,22.9,22.2,23,ffa3,164,64,,,,,ffff,
1013,,10/18/2017 1:02:46,1.55,0.89,0.05,1.78,8.82,16.05,0,24,22.9,23,ffbd,166,60,,,,,ffff,
1002,,10/18/2017 1:02:46,1.52,0.91,0.03,1.77,8.79,16.08,0,25,0,0,ffb1,165,59,,,,,ffff,
1009,,10/18/2017 1:02:47,1.55,0.84,0.03,1.76,8.89,15.63,0,24.6,23.4,24,ffab,160,61,,,,,ffff,
1008,,10/18/2017 1:02:48,1.52,0.96,0.05,1.79,8.85,16.04,0,24.5,23.5,24,ffad,167,57,,,,,ffff,
1024,,10/18/2017 1:02:55,1.55,0.75,0.05,1.72,8.82,15.51,0,22.8,22.1,23,ffa3,164,64,,,,,ffff,
1013,,10/18/2017 1:02:55,1.51,0.88,0.05,1.74,8.95,15.25,0,24,23,24,ffbd,166,59,,,,,ffff,
1002,,10/18/2017 1:02:56,1.49,0.9,0.03,1.74,8.96,15.2,0,25,0,0,ffb1,165,58,,,,,ffff,
1009,,10/18/2017 1:02:57,1.54,0.84,0.02,1.75,8.99,15.19,0,24.7,23.3,24,ffab,015f,61,,,,,ffff,
1008,,10/18/2017 1:02:58,1.49,0.95,0.04,1.76,8.99,15.27,0,24.6,23.5,24,ffad,167,57,,,,,ffff,
1024,,10/18/2017 1:03:05,1.53,0.74,0.05,1.69,69.47,829.13,0,5683.2,5888,4812.8,ffff,a301,64,,,,,01ff,
1008,,10/18/2017 1:03:08,1.5,0.95,0.05,1.77,8.87,15.78,0,24.6,23.6,24,ffad,166,57,,,,,ffff,
1024,,10/18/2017 1:03:16,1.56,0.76,0.05,1.73,8.81,15.64,0,22.9,22.2,23,ffa3,164,64,,,,,ffff,
1013,,10/18/2017 1:03:16,1.53,0.91,0.05,1.78,8.99,15.46,0,24,22.9,23,ffbd,164,59,,,,,ffff,
1002,,10/18/2017 1:03:16,1.51,0.89,0.03,1.75,9,15.16,0,25,0,0,ffb1,165,59,,,,,ffff,
1009,,10/18/2017 1:03:17,1.55,0.84,0.03,1.76,8.8,15.95,0,24.7,23.2,24,ffab,015f,61,,,,,ffff,
1008,,10/18/2017 1:03:18,1.51,0.96,0.04,1.78,8.8,16.12,0,24.6,23.6,24,ffad,166,57,,,,,ffff,
1024,,10/18/2017 1:03:25,1.54,0.75,0.05,1.71,8.97,14.91,0,22.9,22.1,23,ffa3,164,64,,,,,ffff,
1013,,10/18/2017 1:03:26,1.52,0.92,0.05,1.77,8.92,15.61,0,24,22.9,23,ffbd,165,58,,,,,ffff,
1009,,10/18/2017 1:03:27,1.53,0.82,0.03,1.73,9,14.99,0,24.6,23.3,24,ffab,160,61,,,,,ffff,
1008,,10/18/2017 1:03:28,1.49,0.95,0.04,1.76,8.96,15.39,0,24.6,23.5,24,ffad,166,57,,,,,ffff,
1024,,10/18/2017 1:03:35,1.53,0.75,0.05,1.7,8.91,15.02,0,22.9,22.1,23,ffa3,163,63,,,,,ffff,
1013,,10/18/2017 1:03:36,1.54,0.94,0.04,1.8,8.85,16.12,0,24,22.9,24,ffbd,164,58,,,,,ffff,
1002,,10/18/2017 1:03:36,1.52,0.89,0.03,1.76,8.82,15.87,0,25,0,0,ffb1,164,59,,,,,ffff,
1009,,10/18/2017 1:03:37,1.53,0.81,0.02,1.73,8.92,15.26,0,24.7,23.3,24,ffab,160,62,,,,,ffff,
1008,,10/18/2017 1:03:38,1.5,0.96,0.04,1.78,8.88,15.84,0,24.5,23.5,24,ffad,167,57,,,,,ffff,
1024,,10/18/2017 1:03:46,1.56,0.77,0.04,1.73,8.85,15.5,0,22.9,22.1,23,ffa3,164,63,,,,,ffff,
1013,,10/18/2017 1:03:46,1.53,0.93,0.04,1.79,8.82,16.15,0,24,23,23,ffbd,165,58,,,,,ffff,
1002,,10/18/2017 1:03:46,1.51,0.88,0.03,1.74,8.8,15.77,0,25,0,0,ffb1,165,59,,,,,ffff,
1009,,10/18/2017 1:03:47,1.55,0.83,0.02,1.75,8.85,15.68,0,24.6,23.2,24,ffab,160,61,,,,,ffff,
1008,,10/18/2017 1:03:48,1.51,0.97,0.04,1.79,8.82,16.15,0,24.5,23.6,24,ffad,167,57,,,,,ffff,
1024,,10/18/2017 1:03:55,1.54,0.76,0.04,1.71,8.84,15.36,0,22.9,22.2,23,ffa3,164,63,,,,,ffff,
1013,,10/18/2017 1:03:56,1.51,0.91,0.04,1.76,8.95,15.41,0,24,22.9,24,ffbd,165,58,,,,,ffff,
1002,,10/18/2017 1:03:56,1.49,0.87,0.03,1.72,8.94,15.1,0,25,0,0,ffb1,165,59,,,,,ffff,
1009,,10/18/2017 1:03:57,1.53,0.82,0.02,1.73,8.85,15.5,0,24.6,23.2,24,ffab,160,61,,,,,ffff,
1008,,10/18/2017 1:03:58,1.48,0.95,0.04,1.75,8.97,15.26,0,24.5,23.5,24,ffad,166,57,,,,,ffff,
1024,,10/18/2017 1:04:06,1.53,0.77,0.04,1.71,8.92,15.08,0,22.9,22.2,23,ffa3,164,63,,,,,ffff,
1013,,10/18/2017 1:04:06,1.53,0.92,0.04,1.78,8.83,16.02,0,24,22.9,24,ffbd,165,58,,,,,ffff,
1002,,10/18/2017 1:04:06,1.52,0.89,0.03,1.76,8.87,15.7,0,25.1,0,0,ffb1,165,59,,,,,ffff,
1009,,10/18/2017 1:04:07,1.52,0.82,0.03,1.72,8.92,15.16,0,24.6,23.2,24,ffab,160,61,,,,,ffff,
1008,,10/18/2017 1:04:08,1.5,0.95,0.04,1.77,8.87,15.78,0,24.5,23.5,24,ffad,167,57,,,,,ffff,
1024,,10/18/2017 1:04:16,1.55,0.79,0.04,1.73,8.81,15.64,0,22.9,22.1,23,ffa3,164,63,,,,,ffff,
1013,,10/18/2017 1:04:16,1.52,0.91,0.04,1.77,9.01,15.3,0,24,22.9,24,ffbd,164,59,,,,,ffff,
1002,,10/18/2017 1:04:16,1.5,0.89,0.03,1.74,8.83,15.66,0,25.1,0,0,ffb1,165,59,,,,,ffff,
1009,,10/18/2017 1:04:17,1.54,0.84,0.02,1.75,8.81,15.83,0,24.7,23.2,24,ffab,015f,61,,,,,ffff,
1008,,10/18/2017 1:04:18,1.5,0.95,0.04,1.77,8.8,16.04,0,24.5,23.6,24,ffad,167,57,,,,,ffff,
1024,,10/18/2017 1:04:26,1.52,0.78,0.04,1.7,8.98,14.79,0,22.9,22.1,23,ffa3,164,62,,,,,ffff,
1013,,10/18/2017 1:04:26,1.51,0.9,0.04,1.75,8.92,15.43,0,24,22.9,23,ffbd,164,59,,,,,ffff,
1002,,10/18/2017 1:04:26,1.49,0.88,0.03,1.73,8.89,15.36,0,25.1,0,0,ffb1,165,59,,,,,ffff,
1009,,10/18/2017 1:04:27,1.51,0.83,0.03,1.72,8.98,14.96,0,24.6,23.1,24,ffab,015f,61,,,,,ffff,
1008,,10/18/2017 1:04:28,1.48,0.94,0.04,1.75,8.95,15.33,0,24.6,23.6,24,ffad,166,57,,,,,ffff,
1024,,10/18/2017 1:04:36,1.54,0.8,0.04,1.73,8.87,15.43,0,22.9,22.2,23,ffa3,164,62,,,,,ffff,
1013,,10/18/2017 1:04:36,1.53,0.9,0.04,1.77,8.81,15.99,0,24,23,23,ffbd,165,59,,,,,ffff,
1002,,10/18/2017 1:04:36,1.51,0.9,0.03,1.75,8.79,15.9,0,25.1,0,0,ffb1,165,59,,,,,ffff,
1009,,10/18/2017 1:04:37,1.54,0.84,0.02,1.75,8.86,15.64,0,24.7,23.2,24,ffab,160,61,,,,,ffff,
1008,,10/18/2017 1:04:38,1.51,0.95,0.04,1.78,8.82,16.05,0,24.6,23.6,24,ffad,166,57,,,,,ffff,
1024,,10/18/2017 1:04:46,1.53,0.79,0.04,1.72,8.82,15.51,0,22.9,22.2,23,ffff,a301,62,,,,,01ff,
1009,,10/18/2017 1:04:47,1.52,0.84,0.02,1.73,8.98,15.05,0,24.7,23.2,24,ffab,160,61,,,,,ffff,
1008,,10/18/2017 1:04:48,1.48,0.94,0.04,1.75,8.98,15.23,0,24.6,23.6,24,ffad,167,57,,,,,ffff,
1024,,10/18/2017 1:04:56,1.53,0.79,0.04,1.72,8.92,15.16,0,22.9,22.2,23,ffa3,164,62,,,,,ffff,
1013,,10/18/2017 1:04:56,1.53,0.91,0.04,1.78,8.83,16.02,0,24,22.9,24,ffbd,164,59,,,,,ffff,
1002,,10/18/2017 1:04:56,1.51,0.9,0.03,1.75,8.85,15.68,0,25,0,0,ffb1,165,59,,,,,ffff,
1009,,10/18/2017 1:04:57,1.52,0.83,0.02,1.73,8.89,15.36,0,24.7,23.2,24,ffab,160,61,,,,,ffff,
1008,,10/18/2017 1:04:58,1.5,0.95,0.04,1.77,8.87,15.78,0,24.6,23.5,24,ffad,166,57,,,,,ffff,
1024,,10/18/2017 1:05:06,1.55,0.8,0.04,1.74,8.82,15.7,0,22.9,22.1,23,ffa3,164,62,,,,,ffff,
1013,,10/18/2017 1:05:06,1.52,0.9,0.04,1.76,8.98,15.32,0,24.1,22.9,24,ffbd,165,59,,,,,ffff,
1002,,10/18/2017 1:05:06,1.5,0.89,0.03,1.74,8.83,15.66,0,25.1,0,0,ffb1,165,59,,,,,ffff,
1009,,10/18/2017 1:05:07,1.55,0.85,0.02,1.76,8.8,15.95,0,24.6,23.3,24,ffab,160,61,,,,,ffff,
1008,,10/18/2017 1:05:08,1.5,0.95,0.04,1.77,8.81,15.99,0,24.6,23.5,24,ffad,166,57,,,,,ffff,
1024,,10/18/2017 1:05:16,1.54,0.8,0.04,1.73,8.96,15.12,0,22.9,22.2,23,ffa3,164,62,,,,,ffff,
1013,,10/18/2017 1:05:16,1.51,0.89,0.04,1.75,8.92,15.43,0,24.1,22.9,23,ffbd,165,59,,,,,ffff,
1002,,10/18/2017 1:05:16,1.49,0.89,0.03,1.73,8.94,15.19,0,25.1,0,0,ffb1,165,59,,,,,ffff,
1009,,10/18/2017 1:05:17,1.53,0.84,0.02,1.74,8.98,15.13,0,24.6,23.2,24,ffab,160,61,,,,,ffff,
1008,,10/18/2017 1:05:18,1.48,0.94,0.04,1.75,8.96,15.29,0,24.6,23.6,24,ffad,167,57,,,,,ffff,
1024,,10/18/2017 1:05:26,1.53,0.79,0.04,1.72,118.11,829.13,0,5708.8,5888,6067.2,ffff,a301,62,,,,,01ff,
1008,,10/18/2017 1:05:28,1.5,0.95,0.04,1.77,8.87,15.78,0,24.5,23.5,24,ffad,167,57,,,,,ffff,
1024,,10/18/2017 1:05:36,1.55,0.8,0.04,1.74,8.87,15.51,0,22.9,22.2,23,ffa3,164,62,,,,,ffff,
1013,,10/18/2017 1:05:36,1.53,0.91,0.04,1.78,8.84,15.98,0,24,22.9,23,ffbd,165,59,,,,,ffff,
1002,,10/18/2017 1:05:36,1.52,0.91,0.03,1.77,8.8,16.04,0,25.1,0,0,ffb1,165,59,,,,,ffff,
1009,,10/18/2017 1:05:37,1.55,0.85,0.02,1.76,8.86,15.73,0,24.7,23.3,24,ffab,162,61,,,,,ffff,
1008,,10/18/2017 1:05:38,1.51,0.96,0.04,1.78,8.82,16.05,0,24.6,23.6,24,ffad,166,57,,,,,ffff,
1024,,10/18/2017 1:05:46,1.55,0.8,0.04,1.74,8.83,15.66,0,22.8,22.1,23,ffa3,164,62,,,,,ffff,
1013,,10/18/2017 1:05:46,1.51,0.89,0.04,1.75,8.96,15.29,0,24,22.9,24,ffbd,165,59,,,,,ffff,
1002,,10/18/2017 1:05:46,1.49,0.89,0.03,1.73,8.98,15.05,0,25.1,0,0,ffb1,165,59,,,,,ffff,
1009,,10/18/2017 1:05:47,1.54,0.84,0.02,1.75,8.85,15.68,0,24.7,23.2,24,ffab,165,61,,,,,ffff,
1008,,10/18/2017 1:05:48,1.49,0.95,0.04,1.76,8.96,15.39,0,24.6,23.6,24,ffad,167,57,,,,,ffff,
1024,,10/18/2017 1:05:56,1.52,0.79,0.04,1.71,8.96,14.95,0,22.8,22.3,23,ffa3,163,62,,,,,ffff,
1013,,10/18/2017 1:05:56,1.52,0.9,0.04,1.76,8.86,15.73,0,24,23,24,ffbd,164,59,,,,,ffff,
1002,,10/18/2017 1:05:56,1.5,0.89,0.03,1.74,8.9,15.41,0,25.1,0,0,ffb1,165,59,,,,,ffff,
1009,,10/18/2017 1:05:57,1.51,0.83,0.03,1.72,8.96,15.03,0,24.7,23.1,24,ffab,165,61,,,,,ffff,
1008,,10/18/2017 1:05:58,1.48,0.94,0.04,1.75,8.9,15.5,0,24.6,23.6,24,ffad,166,57,,,,,ffff,
1024,,10/18/2017 1:06:06,1.54,0.8,0.04,1.73,8.84,15.53,0,22.9,22.2,23,ffa3,164,62,,,,,ffff,
1013,,10/18/2017 1:06:06,1.53,0.9,0.04,1.77,8.79,16.08,0,24,22.9,24,ffbd,165,59,,,,,ffff,
1002,,10/18/2017 1:06:06,1.51,0.9,0.03,1.75,8.82,15.78,0,25.1,0,0,ffb1,165,59,,,,,ffff,
1009,,10/18/2017 1:06:07,1.54,0.84,0.02,1.75,8.83,15.75,0,24.6,23,24,ffab,165,61,,,,,ffff,
1008,,10/18/2017 1:06:08,1.5,0.96,0.04,1.78,8.81,16.09,0,24.6,23.7,24,ffad,166,57,,,,,ffff,
1024,,10/18/2017 1:06:16,1.53,0.8,0.04,1.72,9.02,14.84,0,22.9,22.2,23,ffa3,164,62,,,,,ffff,
1013,,10/18/2017 1:06:16,1.5,0.89,0.04,1.74,8.94,15.27,0,24,23,24,ffbd,164,59,,,,,ffff,
1002,,10/18/2017 1:06:16,1.48,0.89,0.03,1.72,8.96,15.03,0,25.1,0,0,ffb1,164,58,,,,,ffff,
1009,,10/18/2017 1:06:17,1.51,0.83,0.02,1.72,9.01,14.86,0,24.6,23.1,24,ffab,165,61,,,,,ffff,
1008,,10/18/2017 1:06:18,1.47,0.93,0.04,1.73,8.96,15.12,0,24.6,23.6,24,ffad,167,57,,,,,ffff,
1024,,10/18/2017 1:06:26,1.53,0.8,0.04,1.72,8.87,15.34,0,22.9,22.2,23,ffa3,164,62,,,,,ffff,
1013,,10/18/2017 1:06:26,1.51,0.89,0.04,1.75,8.99,15.19,0,24,23,24,ffbd,165,59,,,,,ffff,
1002,,10/18/2017 1:06:26,1.5,0.9,0.03,1.74,8.79,15.8,0,25.1,0,0,ffb1,165,59,,,,,ffff,
1009,,10/18/2017 1:06:27,1.53,0.84,0.02,1.74,8.87,15.51,0,24.7,23.1,24,ffab,165,61,,,,,ffff,
1008,,10/18/2017 1:06:28,1.49,0.95,0.04,1.76,8.79,15.98,0,24.6,23.6,24,ffad,166,57,,,,,ffff,
1024,,10/18/2017 1:06:36,1.51,0.79,0.04,1.7,8.99,14.76,0,22.9,22.2,23,ffa3,164,62,,,,,ffff,
1013,,10/18/2017 1:06:36,1.51,0.9,0.04,1.75,8.86,15.64,0,24,22.9,24,ffbd,164,59,,,,,ffff,
1009,,10/18/2017 1:06:37,1.51,0.82,0.02,1.71,8.96,14.95,0,24.7,23.2,24,ffab,164,61,,,,,ffff,
1008,,10/18/2017 1:06:38,1.48,0.94,0.04,1.75,8.9,15.5,0,24.6,23.5,24,ffad,167,57,,,,,ffff,
1024,,10/18/2017 1:06:46,1.53,0.8,0.04,1.72,8.79,15.61,0,22.9,22.2,23,ffa3,164,62,,,,,ffff,
1013,,10/18/2017 1:06:46,1.5,0.88,0.04,1.73,8.99,15.02,0,24,22.9,24,ffbd,165,59,,,,,ffff,
1002,,10/18/2017 1:06:46,1.48,0.89,0.03,1.72,9.02,14.84,0,25.1,0,0,ffb1,164,58,,,,,ffff,
1009,,10/18/2017 1:06:47,1.52,0.84,0.02,1.73,8.98,15.05,0,24.7,23.3,24,ffab,165,61,,,,,ffff,
1008,,10/18/2017 1:06:48,1.47,0.94,0.04,1.74,9.01,15.03,0,24.6,23.6,24,ffad,166,57,,,,,ffff,
1024,,10/18/2017 1:06:56,1.52,0.79,0.04,1.71,102.75,829.13,0,5708.8,5888,2432,ffff,a301,62,,,,,01ff,
1009,,10/18/2017 1:06:57,1.52,0.83,0.02,1.73,8.92,15.26,0,24.7,23.3,24,ffab,165,61,,,,,ffff,
1008,,10/18/2017 1:06:58,1.49,0.95,0.04,1.76,8.83,15.84,0,24.6,23.6,24,ffad,166,57,,,,,ffff,
1024,,10/18/2017 1:07:06,1.52,0.79,0.04,1.71,9.02,14.75,0,22.9,22.3,23,ffa3,164,62,,,,,ffff,
1013,,10/18/2017 1:07:06,1.5,0.89,0.04,1.74,8.9,15.41,0,24,22.9,24,ffbd,165,59,,,,,ffff,
1002,,10/18/2017 1:07:06,1.48,0.88,0.03,1.72,8.97,15,0,25.2,0,0,ffb1,165,59,,,,,ffff,
1009,,10/18/2017 1:07:07,1.51,0.83,0.02,1.72,9.01,14.86,0,24.7,23.2,24,ffab,165,61,,,,,ffff,
1008,,10/18/2017 1:07:08,1.47,0.94,0.04,1.74,8.96,15.2,0,24.6,23.6,24,ffad,167,57,,,,,ffff,
1024,,10/18/2017 1:07:16,1.54,0.8,0.04,1.73,8.84,15.53,0,22.9,22.2,23,ffa3,164,62,,,,,ffff,
1013,,10/18/2017 1:07:16,1.51,0.89,0.04,1.75,9.03,15.06,0,24,22.9,24,ffbd,165,59,,,,,ffff,
1002,,10/18/2017 1:07:16,1.5,0.9,0.03,1.74,8.81,15.73,0,25.2,0,0,ffb1,165,59,,,,,ffff,
1009,,10/18/2017 1:07:17,1.53,0.84,0.02,1.74,8.82,15.7,0,24.7,23.1,24,ffab,165,61,,,,,ffff,
1008,,10/18/2017 1:07:18,1.49,0.95,0.04,1.76,8.8,15.95,0,24.7,23.7,24,ffad,166,57,,,,,ffff,
1024,,10/18/2017 1:07:26,1.52,0.79,0.04,1.71,8.98,14.88,0,22.9,22.3,23,ffa3,164,62,,,,,ffff,
1013,,10/18/2017 1:07:26,1.51,0.89,0.04,1.75,8.9,15.5,0,23.9,22.9,24,ffbd,166,59,,,,,ffff,
1002,,10/18/2017 1:07:26,1.48,0.89,0.03,1.72,8.94,15.1,0,25.1,0,0,ffb1,165,58,,,,,ffff,
1009,,10/18/2017 1:07:27,1.51,0.83,0.02,1.72,8.98,14.96,0,24.6,23.2,24,ffab,165,61,,,,,ffff,
1024,,10/18/2017 1:07:36,1.54,0.8,0.04,1.73,8.87,15.43,0,22.9,22.2,23,ffa3,164,62,,,,,ffff,
1013,,10/18/2017 1:07:36,1.52,0.9,0.04,1.76,8.98,15.32,0,23.9,23,24,ffbd,165,59,,,,,ffff,
